tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,MonthlyCharges,TotalCharges,MonthlyChargesPerTenure,TotalChargesPerTenure,Churn
41,0,2,2,2,1,86.2,3339.05,2.102439024390244,81.44024390243902,0
1,0,2,0,0,0,50.65,50.65,50.65,50.65,1
72,2,2,2,2,2,64.8,4732.35,0.8999999999999999,65.72708333333334,0
1,0,2,0,0,0,90.85,90.85,90.85,90.85,1
48,0,2,2,0,2,108.1,5067.45,2.252083333333333,105.57187499999999,0
11,1,1,1,1,0,19.95,214.75,1.8136363636363635,19.522727272727273,1
55,0,2,2,0,0,85.45,4874.7,1.5536363636363637,88.63090909090909,1
42,2,2,2,2,1,54.75,2348.45,1.3035714285714286,55.915476190476184,0
44,0,0,2,0,0,90.4,4063.0,2.0545454545454547,92.3409090909091,0
1,0,0,0,0,0,44.0,44.0,44.0,44.0,0
27,0,0,0,0,0,95.6,2595.25,3.5407407407407407,96.12037037037037,0
27,0,2,2,2,0,84.8,2309.55,3.140740740740741,85.53888888888889,0
2,0,0,0,0,0,44.3,89.3,22.15,44.65,0
19,1,1,1,1,0,19.9,367.55,1.0473684210526315,19.344736842105263,0
42,0,0,0,0,0,95.05,3944.5,2.263095238095238,93.91666666666667,0
66,2,2,2,2,2,90.05,5965.95,1.3643939393939393,90.39318181818182,0
33,2,0,2,2,0,109.9,3694.7,3.3303030303030305,111.96060606060605,0
34,0,2,0,0,0,73.95,2524.45,2.1750000000000003,74.24852941176471,1
33,0,0,2,2,0,54.6,1803.7,1.6545454545454545,54.657575757575756,0
23,1,1,1,1,1,20.05,415.1,0.8717391304347827,18.047826086956523,0
32,1,1,1,1,1,19.75,624.15,0.6171875,19.5046875,0
11,1,1,1,1,1,20.05,237.7,1.8227272727272728,21.60909090909091,0
69,0,0,2,0,0,99.45,7007.6,1.441304347826087,101.55942028985508,1
68,2,0,0,2,1,55.9,3848.8,0.8220588235294117,56.6,0
20,1,1,1,1,2,19.7,419.4,0.985,20.97,0
72,1,1,1,1,2,19.8,1468.75,0.275,20.399305555555557,0
60,2,0,2,0,1,95.4,5812.0,1.59,96.86666666666666,0
32,0,2,0,0,0,93.95,2861.45,2.9359375,89.4203125,0
1,1,1,1,1,0,19.9,19.9,19.9,19.9,1
1,1,1,1,1,0,19.6,19.6,19.6,19.6,1
3,0,2,0,0,0,81.35,233.7,27.116666666666664,77.89999999999999,1
46,1,1,1,1,1,24.45,1066.15,0.5315217391304348,23.17717391304348,0
29,0,0,0,0,0,74.95,2149.05,2.5844827586206898,74.10517241379311,0
51,0,2,2,2,0,87.35,4473.0,1.7127450980392156,87.70588235294117,0
48,0,0,0,0,0,70.65,3545.05,1.471875,73.85520833333334,0
16,0,2,0,0,0,73.25,1195.75,4.578125,74.734375,0
70,0,2,2,2,2,98.7,6858.9,1.4100000000000001,97.9842857142857,0
40,1,1,1,1,2,24.8,1024.7,0.62,25.6175,0
22,0,2,0,0,0,83.3,1845.9,3.786363636363636,83.90454545454546,1
1,0,0,2,0,0,75.3,75.3,75.3,75.3,1
5,1,1,1,1,0,24.3,132.25,4.86,26.45,0
7,0,0,0,0,0,69.85,515.45,9.978571428571428,73.63571428571429,0
29,0,2,2,2,1,100.55,2830.45,3.467241379310345,97.60172413793103,0
44,1,1,1,1,1,25.7,1110.5,0.5840909090909091,25.238636363636363,0
10,2,2,2,0,0,40.7,449.3,4.07,44.93,0
55,0,0,0,0,0,51.65,2838.55,0.9390909090909091,51.61000000000001,0
52,0,2,2,0,1,105.1,5376.4,2.021153846153846,103.39230769230768,0
10,0,0,0,0,0,85.95,858.6,8.595,85.86,0
18,0,0,0,0,0,75.6,1395.05,4.199999999999999,77.50277777777778,0
68,2,0,0,2,1,58.25,3975.7,0.8566176470588235,58.46617647058823,0
61,1,1,1,1,0,19.4,1182.55,0.3180327868852459,19.38606557377049,1
72,2,2,2,2,2,65.2,4784.45,0.9055555555555556,66.45069444444444,0
2,2,0,2,0,0,53.45,119.5,26.725,59.75,0
12,0,0,0,0,0,45.4,518.9,3.783333333333333,43.24166666666667,1
41,1,1,1,1,2,19.75,899.45,0.4817073170731707,21.93780487804878,0
26,0,0,2,2,0,44.45,1183.8,1.7096153846153848,45.53076923076923,0
36,1,1,1,1,1,20.85,720.05,0.5791666666666667,20.001388888888886,0
72,2,2,2,2,2,114.05,8468.2,1.5840277777777778,117.6138888888889,0
35,0,0,0,2,0,89.85,3161.2,2.567142857142857,90.32,0
1,0,0,2,2,0,55.05,55.05,55.05,55.05,0
16,2,0,2,2,0,112.95,1882.55,7.059375,117.659375,0
49,2,0,0,0,0,101.55,5070.4,2.0724489795918366,103.47755102040816,0
54,2,2,2,2,1,114.65,6049.5,2.1231481481481485,112.02777777777777,0
18,2,0,0,0,0,64.8,1166.7,3.5999999999999996,64.81666666666666,0
36,0,0,0,0,0,80.4,2937.65,2.2333333333333334,81.60138888888889,0
60,0,2,2,0,0,105.9,6396.45,1.7650000000000001,106.6075,1
1,0,0,0,0,0,69.55,69.55,69.55,69.55,1
52,1,1,1,1,2,25.05,1270.25,0.48173076923076924,24.427884615384617,0
8,0,0,2,0,0,94.75,759.55,11.84375,94.94375,0
72,2,2,0,2,2,105.5,7611.55,1.4652777777777777,105.71597222222222,0
64,1,1,1,1,1,24.7,1642.75,0.3859375,25.66796875,0
22,2,0,2,2,0,69.75,1545.4,3.1704545454545454,70.24545454545455,0
60,0,2,2,2,0,60.2,3582.4,1.0033333333333334,59.70666666666667,0
28,0,0,0,0,0,81.05,2227.1,2.894642857142857,79.53928571428571,1
61,1,1,1,1,2,24.4,1417.9,0.39999999999999997,23.24426229508197,0
24,0,2,2,0,0,104.15,2494.65,4.339583333333334,103.94375000000001,0
28,0,2,2,2,1,92.9,2768.35,3.317857142857143,98.86964285714285,0
30,0,2,2,2,2,80.8,2369.3,2.6933333333333334,78.97666666666667,0
2,1,1,1,1,0,20.0,38.0,10.0,19.0,0
1,0,0,0,0,0,75.1,75.1,75.1,75.1,0
6,1,1,1,1,0,19.65,100.9,3.275,16.816666666666666,0
24,0,2,0,0,0,69.45,1614.05,2.8937500000000003,67.25208333333333,0
4,0,0,2,0,0,101.15,385.9,25.2875,96.475,1
7,0,2,0,0,0,99.8,673.25,14.257142857142856,96.17857142857143,1
72,2,2,2,2,2,116.05,8404.9,1.6118055555555555,116.73472222222222,0
70,0,0,0,2,2,40.05,2799.75,0.5721428571428571,39.996428571428574,0
64,0,0,2,2,2,102.1,6538.45,1.5953125,102.16328125,0
72,0,2,0,0,1,89.7,6588.95,1.2458333333333333,91.51319444444444,0
44,1,1,1,1,2,19.9,868.1,0.4522727272727272,19.729545454545455,0
13,0,0,0,0,0,55.95,734.35,4.303846153846154,56.48846153846154,1
17,1,1,1,1,1,20.65,330.6,1.214705882352941,19.447058823529414,0
1,0,0,0,0,0,55.0,55.0,55.0,55.0,1
9,0,0,2,0,0,70.05,564.4,7.783333333333333,62.71111111111111,0
24,2,0,0,2,0,53.6,1315.35,2.2333333333333334,54.80625,0
1,0,2,0,0,0,74.7,74.7,74.7,74.7,1
24,0,2,0,0,0,80.25,1861.5,3.34375,77.5625,1
35,0,2,0,2,0,76.05,2747.2,2.1728571428571426,78.49142857142857,0
7,2,2,2,2,0,75.7,554.05,10.814285714285715,79.14999999999999,0
5,0,0,0,2,0,96.1,453.4,19.22,90.67999999999999,1
15,0,0,0,0,0,69.0,994.8,4.6,66.32,1
11,1,1,1,1,2,19.65,225.75,1.7863636363636362,20.522727272727273,0
48,2,0,2,0,0,45.3,2145.0,0.94375,44.6875,1
20,0,0,0,0,0,81.45,1671.6,4.0725,83.58,0
72,0,2,2,2,1,108.5,8003.8,1.5069444444444444,111.16388888888889,0
8,0,2,0,0,0,83.55,680.05,10.44375,85.00625,1
72,0,0,0,0,2,84.5,6130.85,1.1736111111111112,85.15069444444445,0
15,0,2,0,0,0,100.15,1415.0,6.676666666666667,94.33333333333333,0
72,0,2,2,2,2,88.6,6201.95,1.2305555555555554,86.13819444444444,0
1,0,0,0,0,0,74.35,74.35,74.35,74.35,1
63,0,2,2,0,2,104.8,6597.25,1.6634920634920634,104.71825396825396,0
2,0,2,0,0,0,59.0,114.15,29.5,57.075,0
2,2,0,0,0,0,74.4,139.4,37.2,69.7,1
61,0,2,0,0,1,64.05,3902.6,1.05,63.97704918032787,0
1,1,1,1,1,0,20.4,20.4,20.4,20.4,0
22,0,2,2,0,1,43.75,903.6,1.9886363636363635,41.07272727272727,1
28,2,2,0,2,0,60.9,1785.65,2.175,63.77321428571429,0
70,1,1,1,1,2,19.8,1397.65,0.28285714285714286,19.966428571428573,0
5,0,2,0,0,0,28.45,131.05,5.6899999999999995,26.21,1
12,2,2,2,0,0,99.7,1238.45,8.308333333333334,103.20416666666667,1
34,2,2,2,2,1,116.25,3899.05,3.4191176470588234,114.6779411764706,0
71,2,0,0,0,2,80.7,5676.0,1.1366197183098592,79.94366197183099,0
70,2,0,0,0,1,65.2,4543.15,0.9314285714285715,64.90214285714285,0
52,2,0,2,2,0,84.05,4326.8,1.6163461538461539,83.20769230769231,0
69,2,2,2,2,2,79.45,5502.55,1.151449275362319,79.74710144927536,0
20,0,2,2,0,0,94.1,1782.4,4.705,89.12,1
11,0,0,2,0,0,78.0,851.8,7.090909090909091,77.43636363636364,0
2,0,0,0,2,0,94.2,167.5,47.1,83.75,1
6,0,0,0,2,0,80.5,502.85,13.416666666666666,83.80833333333334,1
1,1,1,1,1,0,19.85,19.85,19.85,19.85,0
20,2,0,2,2,1,94.3,1818.3,4.715,90.91499999999999,0
61,2,0,2,0,0,106.45,6300.15,1.7450819672131148,103.2811475409836,0
5,0,0,0,0,0,74.35,334.8,14.87,66.96000000000001,1
56,0,2,0,2,0,105.45,5916.95,1.8830357142857144,105.65982142857142,0
30,2,2,2,2,0,95.0,2852.4,3.1666666666666665,95.08,0
40,0,0,2,2,0,104.8,4131.95,2.62,103.29875,1
28,2,0,0,2,1,54.3,1546.3,1.9392857142857143,55.225,0
5,0,0,0,0,0,70.05,302.6,14.01,60.52,0
27,2,0,0,0,0,75.2,1929.35,2.785185185185185,71.4574074074074,1
12,1,1,1,1,0,20.05,265.45,1.6708333333333334,22.120833333333334,0
67,0,2,2,0,1,105.4,6989.45,1.573134328358209,104.32014925373134,0
29,0,0,0,0,0,51.6,1442.0,1.7793103448275862,49.724137931034484,0
55,0,0,0,0,0,85.5,4713.4,1.5545454545454545,85.69818181818181,0
23,0,0,0,0,0,75.6,1758.6,3.28695652173913,76.4608695652174,1
34,0,0,2,0,0,100.05,3480.0,2.942647058823529,102.3529411764706,1
52,2,0,2,0,1,91.25,4738.3,1.7548076923076923,91.12115384615385,0
72,2,2,2,2,2,115.75,8399.15,1.6076388888888888,116.6548611111111,0
58,0,2,0,2,1,94.7,5430.35,1.6327586206896552,93.62672413793103,0
35,1,1,1,1,2,19.6,686.95,0.56,19.627142857142857,0
56,0,2,2,2,2,99.9,5706.3,1.7839285714285715,101.89821428571429,0
24,1,1,1,1,2,21.1,490.65,0.8791666666666668,20.443749999999998,0
70,1,1,1,1,2,20.05,1360.25,0.2864285714285714,19.432142857142857,0
2,0,0,0,0,0,79.95,174.45,39.975,87.225,0
68,0,0,2,2,1,107.15,7379.8,1.5757352941176472,108.5264705882353,0
1,0,0,0,0,0,85.0,85.0,85.0,85.0,1
12,0,0,2,0,0,89.55,1021.75,7.4624999999999995,85.14583333333333,0
63,0,2,0,0,0,81.55,5029.05,1.2944444444444445,79.82619047619048,0
33,2,2,2,0,1,58.45,1955.4,1.7712121212121212,59.25454545454546,0
69,0,2,0,0,1,95.65,6744.2,1.386231884057971,97.74202898550725,0
60,0,2,2,2,2,80.6,4946.7,1.3433333333333333,82.445,0
72,2,2,2,2,2,113.1,8248.5,1.5708333333333333,114.5625,0
11,0,0,0,0,0,58.95,601.6,5.359090909090909,54.690909090909095,0
1,1,1,1,1,0,19.55,19.55,19.55,19.55,0
10,0,0,0,0,0,86.05,834.1,8.605,83.41,1
13,2,0,0,2,0,45.55,597.0,3.503846153846154,45.92307692307692,1
34,0,0,0,0,1,78.95,2647.2,2.322058823529412,77.85882352941177,0
39,0,2,0,0,0,86.3,3266.0,2.212820512820513,83.74358974358974,1
65,0,2,0,2,1,105.05,6744.25,1.616153846153846,103.75769230769231,0
50,2,2,2,0,1,101.9,5265.5,2.0380000000000003,105.31,0
15,1,1,1,1,0,19.75,311.6,1.3166666666666667,20.773333333333333,0
72,2,2,2,0,2,110.3,7966.9,1.5319444444444443,110.65138888888889,0
72,2,2,2,2,2,115.6,8220.4,1.6055555555555554,114.17222222222222,0
55,1,1,1,1,2,19.35,1153.25,0.35181818181818186,20.96818181818182,0
23,1,1,1,1,2,25.6,514.75,1.1130434782608696,22.380434782608695,0
32,0,2,0,0,0,80.35,2596.15,2.5109375,81.1296875,1
56,2,0,2,0,1,68.75,3808.0,1.2276785714285714,68.0,0
1,1,1,1,1,0,19.9,19.9,19.9,19.9,0
38,2,2,0,2,1,70.6,2708.2,1.857894736842105,71.26842105263158,0
11,0,0,0,0,0,70.2,760.05,6.381818181818182,69.09545454545454,0
1,0,0,0,2,0,49.3,49.3,49.3,49.3,0
56,0,2,0,2,1,107.25,6033.3,1.9151785714285714,107.7375,0
3,1,1,1,1,0,23.6,89.05,7.866666666666667,29.683333333333334,0
7,2,0,0,0,0,69.7,516.15,9.957142857142857,73.73571428571428,0
59,0,0,2,0,2,99.5,5861.75,1.6864406779661016,99.35169491525424,0
7,0,0,2,2,0,64.3,445.95,9.185714285714285,63.707142857142856,0
71,2,0,2,2,2,70.85,4973.4,0.9978873239436619,70.04788732394366,0
15,2,0,0,2,1,101.9,1667.25,6.793333333333334,111.15,0
71,2,2,0,2,2,73.5,5357.75,1.0352112676056338,75.46126760563381,0
35,0,0,2,0,0,100.25,3527.6,2.8642857142857143,100.78857142857143,1
11,0,2,2,2,1,40.4,422.6,3.6727272727272724,38.41818181818182,0
60,1,1,1,1,2,19.25,1103.25,0.32083333333333336,18.3875,0
47,0,2,0,2,2,59.6,2754.0,1.2680851063829788,58.59574468085106,0
11,0,0,2,2,1,64.9,697.25,5.9,63.38636363636363,0
56,0,2,0,0,1,100.3,5614.45,1.7910714285714284,100.25803571428571,1
28,0,2,2,2,0,110.85,3204.4,3.9589285714285714,114.44285714285715,0
61,2,2,0,2,2,81.05,4747.65,1.3286885245901638,77.83032786885245,0
31,2,0,2,0,1,98.05,3082.1,3.1629032258064513,99.42258064516129,0
9,0,0,0,0,0,70.5,597.9,7.833333333333333,66.43333333333334,0
35,2,2,0,0,0,94.55,3365.4,2.7014285714285715,96.15428571428572,0
2,1,1,1,1,0,19.65,38.8,9.825,19.4,0
12,1,1,1,1,0,19.0,233.55,1.5833333333333333,19.462500000000002,1
1,2,0,0,0,0,75.3,75.3,75.3,75.3,1
4,0,0,2,0,0,89.2,346.2,22.3,86.55,1
1,1,1,1,1,0,19.0,19.0,19.0,19.0,0
3,1,1,1,1,0,20.0,61.7,6.666666666666667,20.566666666666666,0
1,0,0,0,0,0,85.7,85.7,85.7,85.7,1
52,2,2,0,0,2,63.25,3342.45,1.2163461538461537,64.27788461538461,0
5,1,1,1,1,1,20.1,85.1,4.0200000000000005,17.02,0
72,2,2,2,0,2,99.15,7422.1,1.3770833333333334,103.08472222222223,0
71,2,2,2,2,2,90.4,6668.05,1.2732394366197184,93.91619718309859,0
72,2,0,2,2,2,111.9,8071.05,1.5541666666666667,112.09791666666666,0
46,1,1,1,1,1,24.9,1174.8,0.5413043478260869,25.539130434782606,0
63,2,2,2,0,2,83.5,5435.0,1.3253968253968254,86.26984126984127,0
30,2,2,2,0,0,84.3,2438.6,2.81,81.28666666666666,0
1,0,0,0,0,0,45.6,45.6,45.6,45.6,0
12,2,0,2,2,0,61.65,713.75,5.1375,59.479166666666664,1
16,2,2,2,2,2,54.85,916.15,3.428125,57.259375,0
4,0,0,0,2,0,65.55,237.2,16.3875,59.3,0
51,0,2,0,0,1,90.35,4614.55,1.7715686274509803,90.48137254901961,0
65,1,1,1,1,2,20.4,1414.45,0.31384615384615383,21.76076923076923,0
16,0,0,0,2,0,74.55,1170.5,4.659375,73.15625,0
2,1,1,1,1,1,19.95,47.7,9.975,23.85,0
66,0,0,0,0,1,74.25,4859.25,1.125,73.625,0
46,0,2,2,2,2,108.65,4903.2,2.3619565217391307,106.59130434782608,0
32,2,0,2,2,1,109.55,3608.0,3.4234375,112.75,0
72,2,0,2,2,2,86.65,6094.25,1.2034722222222223,84.64236111111111,0
38,2,0,2,2,2,81.0,3084.9,2.1315789473684212,81.18157894736842,0
51,0,0,0,2,1,47.85,2356.75,0.9382352941176471,46.21078431372549,0
72,2,2,2,2,2,114.55,8306.05,1.5909722222222222,115.36180555555555,0
65,2,0,2,0,0,105.25,6786.4,1.6192307692307693,104.40615384615384,1
9,0,2,0,0,0,29.95,248.95,3.3277777777777775,27.66111111111111,1
9,2,2,2,2,0,65.0,663.05,7.222222222222222,73.67222222222222,1
66,1,1,1,1,2,20.55,1357.1,0.3113636363636364,20.562121212121212,0
44,2,2,2,0,1,109.8,4860.35,2.4954545454545456,110.4625,0
50,0,0,2,2,2,69.5,3418.2,1.39,68.36399999999999,0
15,0,0,0,0,0,48.85,631.4,3.256666666666667,42.093333333333334,0
8,0,0,0,0,0,25.25,186.3,3.15625,23.2875,0
66,0,0,2,2,1,102.85,6976.75,1.5583333333333333,105.70833333333333,0
57,2,2,0,2,0,87.55,4884.85,1.5359649122807018,85.69912280701755,0
7,0,2,0,0,0,78.55,522.95,11.221428571428572,74.70714285714287,0
10,0,0,0,0,0,34.55,362.6,3.4549999999999996,36.260000000000005,0
62,2,2,2,0,1,92.05,5755.8,1.4846774193548387,92.83548387096775,0
40,0,0,2,0,1,85.05,3355.65,2.1262499999999998,83.89125,0
20,1,1,1,1,2,19.7,406.95,0.985,20.3475,0
7,1,1,1,1,0,20.0,137.6,2.857142857142857,19.657142857142855,1
25,0,0,0,2,0,95.15,2395.7,3.806,95.82799999999999,0
23,0,2,2,0,0,84.25,1968.1,3.6630434782608696,85.5695652173913,0
66,0,2,2,0,1,104.6,6819.45,1.5848484848484847,103.325,0
72,0,2,2,2,2,111.65,7943.45,1.5506944444444446,110.32569444444444,0
49,0,2,0,0,0,90.05,4547.25,1.8377551020408163,92.80102040816327,1
43,0,2,2,2,0,110.75,4687.9,2.5755813953488373,109.02093023255813,1
46,2,0,0,0,0,55.0,2473.95,1.1956521739130435,53.78152173913043,0
72,2,2,2,2,2,89.85,6562.9,1.2479166666666666,91.15138888888889,0
10,1,1,1,1,1,20.35,176.3,2.035,17.630000000000003,0
40,2,0,0,2,1,54.55,2236.2,1.36375,55.904999999999994,0
65,0,2,2,0,0,105.5,6985.65,1.623076923076923,107.47153846153846,1
31,0,0,2,2,2,99.45,3109.9,3.208064516129032,100.31935483870969,0
68,2,2,2,2,2,70.9,4911.35,1.0426470588235295,72.22573529411765,0
56,2,0,2,0,1,104.55,5794.65,1.8669642857142856,103.47589285714285,1
10,0,0,0,0,0,85.25,855.3,8.525,85.53,1
68,1,1,1,1,2,25.4,1620.2,0.3735294117647059,23.826470588235296,0
43,0,0,0,0,0,56.15,2499.3,1.3058139534883721,58.12325581395349,1
1,0,0,0,0,0,89.55,89.55,89.55,89.55,1
49,0,2,2,0,1,89.85,4287.2,1.833673469387755,87.4938775510204,0
15,1,1,1,1,0,25.25,394.85,1.6833333333333333,26.323333333333334,0
20,0,0,0,0,0,94.55,1899.65,4.7275,94.9825,1
1,0,0,0,0,0,45.7,45.7,45.7,45.7,1
50,0,0,2,2,1,69.65,3442.15,1.393,68.843,0
2,0,2,0,0,0,89.5,161.5,44.75,80.75,1
24,0,0,0,0,0,70.0,1732.6,2.9166666666666665,72.19166666666666,0
3,0,0,0,0,0,69.55,222.3,23.183333333333334,74.10000000000001,1
1,0,0,2,0,0,74.6,74.6,74.6,74.6,1
35,1,1,1,1,2,20.1,655.3,0.5742857142857143,18.72285714285714,0
17,1,1,1,1,0,24.8,475.25,1.4588235294117649,27.955882352941178,0
8,1,1,1,1,0,19.65,164.3,2.45625,20.5375,1
10,0,0,0,2,0,95.1,865.1,9.51,86.51,0
68,2,2,2,2,2,88.85,6132.7,1.3066176470588236,90.18676470588235,0
45,2,2,2,0,1,78.8,3597.5,1.751111111111111,79.94444444444444,0
2,1,1,1,1,1,19.85,35.9,9.925,17.95,1
37,1,1,1,1,0,20.35,697.65,0.55,18.855405405405406,0
4,0,0,0,0,0,24.25,96.05,6.0625,24.0125,1
10,0,0,0,0,0,45.25,428.7,4.525,42.87,0
1,1,1,1,1,0,20.05,20.05,20.05,20.05,0
65,2,2,0,0,2,69.55,4459.15,1.07,68.60230769230769,0
57,1,1,1,1,2,19.5,1167.6,0.34210526315789475,20.48421052631579,0
3,0,0,2,0,0,74.75,238.1,24.916666666666668,79.36666666666666,0
2,0,0,0,0,0,69.65,145.15,34.825,72.575,1
49,0,0,2,0,0,30.2,1453.1,0.6163265306122448,29.655102040816324,0
4,0,0,0,0,0,45.65,191.05,11.4125,47.7625,1
70,0,2,2,2,2,57.8,4039.3,0.8257142857142856,57.70428571428572,0
53,1,1,1,1,1,19.85,1039.45,0.3745283018867925,19.612264150943396,0
53,1,1,1,1,2,25.55,1336.1,0.4820754716981132,25.20943396226415,0
1,0,0,0,0,0,75.05,75.05,75.05,75.05,1
22,1,1,1,1,0,24.85,493.4,1.1295454545454546,22.427272727272726,0
52,0,2,0,0,0,49.15,2550.9,0.9451923076923077,49.05576923076923,1
65,2,0,2,2,2,110.35,7246.15,1.6976923076923076,111.47923076923077,0
48,1,1,1,1,1,24.55,1203.95,0.5114583333333333,25.082291666666666,0
2,0,0,0,0,0,34.7,62.25,17.35,31.125,1
3,0,2,2,0,0,107.95,313.6,35.983333333333334,104.53333333333335,0
45,0,2,0,0,0,81.4,3775.85,1.808888888888889,83.90777777777778,0
1,0,0,0,0,0,80.0,80.0,80.0,80.0,1
61,0,0,2,2,2,73.8,4616.05,1.2098360655737705,75.67295081967214,0
3,2,0,0,2,0,64.4,195.65,21.46666666666667,65.21666666666667,0
40,0,0,2,2,1,103.75,4188.4,2.59375,104.71,0
1,0,0,0,0,0,71.1,71.1,71.1,71.1,0
1,0,0,0,2,0,49.9,49.9,49.9,49.9,0
51,1,1,1,1,1,24.6,1266.4,0.4823529411764706,24.83137254901961,0
2,2,0,0,0,0,49.25,91.1,24.625,45.55,1
52,0,2,0,0,1,30.1,1623.4,0.5788461538461539,31.21923076923077,0
51,0,0,0,0,0,83.4,4149.45,1.635294117647059,81.36176470588235,0
1,1,1,1,1,0,20.45,20.45,20.45,20.45,0
31,2,2,0,2,1,75.25,2344.5,2.4274193548387095,75.62903225806451,0
47,1,1,1,1,1,20.55,1013.05,0.4372340425531915,21.554255319148936,0
3,0,0,0,0,0,75.1,270.7,25.03333333333333,90.23333333333333,1
22,1,1,1,1,1,20.05,417.0,0.9113636363636364,18.954545454545453,0
1,1,1,1,1,0,20.65,20.65,20.65,20.65,0
72,0,2,2,2,2,85.15,6316.2,1.182638888888889,87.725,0
3,0,0,2,0,0,50.15,168.15,16.716666666666665,56.050000000000004,1
47,0,2,0,0,1,84.95,4018.05,1.8074468085106383,85.4904255319149,0
72,2,0,2,2,2,66.5,4811.6,0.9236111111111112,66.82777777777778,0
66,0,0,2,0,2,63.3,4189.7,0.959090909090909,63.48030303030303,0
35,0,0,0,0,0,83.15,2848.45,2.375714285714286,81.38428571428571,0
29,0,0,0,0,0,84.9,2516.2,2.927586206896552,86.7655172413793,0
2,1,1,1,1,0,20.55,33.6,10.275,16.8,0
4,0,2,0,0,0,49.25,208.45,12.3125,52.1125,0
25,2,2,0,0,0,79.85,2015.35,3.194,80.61399999999999,1
65,2,2,0,2,2,59.6,3739.8,0.916923076923077,57.535384615384615,0
27,0,2,0,2,1,104.65,2964.0,3.875925925925926,109.77777777777777,0
29,0,0,2,0,0,75.3,2263.4,2.596551724137931,78.04827586206896,0
29,0,2,2,0,0,80.1,2211.8,2.762068965517241,76.26896551724138,0
1,1,1,1,1,0,19.55,19.55,19.55,19.55,1
20,0,0,2,2,0,81.0,1683.7,4.05,84.185,0
58,1,1,1,1,2,24.7,1519.0,0.4258620689655172,26.189655172413794,0
14,2,0,0,2,0,86.0,1164.05,6.142857142857143,83.14642857142857,0
72,1,1,1,1,2,25.4,1710.9,0.35277777777777775,23.762500000000003,0
46,2,0,0,0,0,89.15,4245.55,1.9380434782608698,92.29456521739131,0
71,0,2,2,2,2,58.25,4145.9,0.8204225352112676,58.39295774647887,0
32,0,0,0,0,0,85.65,2664.3,2.6765625,83.259375,0
26,0,0,2,0,0,50.35,1277.5,1.9365384615384615,49.13461538461539,0
68,0,0,2,0,0,80.35,5589.3,1.1816176470588236,82.19558823529412,0
2,1,1,1,1,1,20.2,34.75,10.1,17.375,0
61,1,1,1,1,2,20.55,1305.95,0.3368852459016394,21.409016393442624,0
4,0,0,0,0,0,85.95,381.3,21.4875,95.325,1
3,0,0,0,0,0,45.35,141.5,15.116666666666667,47.166666666666664,1
33,0,0,0,0,0,94.5,3105.55,2.8636363636363638,94.10757575757576,1
9,1,1,1,1,0,21.25,204.55,2.361111111111111,22.727777777777778,0
22,1,1,1,1,2,26.25,605.9,1.1931818181818181,27.54090909090909,0
5,0,0,0,0,0,80.85,356.1,16.169999999999998,71.22,0
30,2,2,2,0,0,91.7,2758.15,3.0566666666666666,91.93833333333333,1
65,0,2,2,2,2,74.2,4805.65,1.1415384615384616,73.93307692307691,0
45,0,0,2,2,0,87.25,3941.7,1.9388888888888889,87.59333333333333,1
5,1,1,1,1,0,20.35,92.75,4.07,18.55,0
25,0,2,0,0,0,75.5,1901.05,3.02,76.042,0
72,2,0,0,0,2,79.05,5730.7,1.0979166666666667,79.59305555555555,0
27,0,0,2,0,0,90.15,2423.4,3.338888888888889,89.75555555555556,0
32,0,0,2,0,0,50.6,1653.45,1.58125,51.6703125,0
30,0,2,2,2,1,110.45,3327.05,3.6816666666666666,110.90166666666667,0
70,2,2,2,2,2,101.0,7085.5,1.4428571428571428,101.22142857142858,0
42,0,2,0,0,0,79.35,3344.1,1.8892857142857142,79.62142857142857,0
72,2,2,2,2,2,89.85,6697.35,1.2479166666666666,93.01875000000001,0
47,2,0,2,2,2,65.0,2879.9,1.3829787234042554,61.274468085106385,0
2,2,0,2,0,0,80.45,137.1,40.225,68.55,0
10,2,0,0,0,0,98.55,1008.55,9.855,100.85499999999999,1
61,1,1,1,1,2,24.1,1551.6,0.3950819672131148,25.43606557377049,0
5,0,0,0,0,0,44.05,202.15,8.809999999999999,40.43,0
72,0,2,2,2,2,110.8,7882.25,1.5388888888888888,109.47569444444444,0
72,2,2,2,2,2,114.95,8196.4,1.5965277777777778,113.83888888888889,0
3,0,0,2,0,0,75.05,202.9,25.016666666666666,67.63333333333334,0
48,1,1,1,1,2,19.25,855.1,0.4010416666666667,17.814583333333335,0
63,0,0,2,2,1,90.05,5817.0,1.4293650793650794,92.33333333333333,0
27,2,2,0,0,0,56.7,1652.95,2.1,61.220370370370375,0
70,2,2,2,0,2,80.15,5600.15,1.145,80.00214285714286,0
7,2,0,2,2,0,71.35,515.75,10.192857142857141,73.67857142857143,0
2,2,2,0,0,0,90.35,190.5,45.175,95.25,0
20,0,0,2,0,0,98.55,1842.8,4.9275,92.14,1
66,1,1,1,1,2,19.7,1253.8,0.29848484848484846,18.996969696969696,0
3,1,1,1,1,0,19.85,57.2,6.616666666666667,19.066666666666666,0
15,0,2,0,0,0,85.9,1269.55,5.7266666666666675,84.63666666666667,1
72,2,2,0,2,2,90.35,6563.4,1.254861111111111,91.15833333333333,0
1,1,1,1,1,0,20.8,20.8,20.8,20.8,0
